Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total,Mean Sales,Medain Sales:,Std Dev
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,1/26/2019,10:06:00 AM,Credit card,64.99,4.761904762,3.2495,4.5,64.99,,,
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,8:35:00 PM,Ewallet,775.6,4.761904762,38.78,6.9,775.6,,,
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,3/17/2019,1:54:00 PM,Ewallet,327.06,4.761904762,16.353,7.8,327.06,,,
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,01-08-2019,8:08:00 PM,Cash,363.23,4.761904762,18.1615,4.5,363.23,,,
830-58-2383,Cairo,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,02-08-2019,3:26:00 PM,Cash,127,4.761904762,6.35,8.6,127,,,
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,02-10-2019,12:56:00 PM,Ewallet,375.55,4.761904762,18.7775,5.2,375.55,,,
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,3/28/2019,7:16:00 PM,Credit card,199.16,4.761904762,9.958,6.4,199.16,,,
318-12-0304,Alex,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,1/23/2019,12:20:00 PM,Ewallet,30.61,4.761904762,1.5305,5.2,30.61,,,
349-97-8902,Cairo,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,1/17/2019,10:37:00 AM,Ewallet,115.78,4.761904762,5.789,8.9,115.78,,,
421-95-9805,Alex,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,02-07-2019,10:18:00 AM,Credit card,28.96,4.761904762,1.448,6.2,28.96,,,
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,03-09-2019,11:23:00 AM,Cash,890.73,4.761904762,44.5365,6.7,890.73,,,
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/2019,11:45:00 AM,Cash,279.66,4.761904762,13.983,7.2,279.66,,,
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,1/19/2019,4:08:00 PM,Credit card,80.93,4.761904762,4.0465,9,80.93,,,
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,02-03-2019,11:25:00 AM,Ewallet,674.5,4.761904762,33.725,4.2,674.5,,,
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,3/20/2019,12:24:00 PM,Ewallet,348.48,4.761904762,17.424,4.2,348.48,,,
327-40-9673,Cairo,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,1/13/2019,7:51:00 PM,Cash,435.6,4.761904762,21.78,6.9,435.6,,,
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,3/14/2019,6:10:00 PM,Ewallet,439.55,4.761904762,21.9775,4.4,439.55,,,
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2019,11:22:00 AM,Credit card,591.18,4.761904762,29.559,4,591.18,,,
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,02-07-2019,5:55:00 PM,Ewallet,260.76,4.761904762,13.038,8.5,260.76,,,
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,3/28/2019,3:30:00 PM,Credit card,215.04,4.761904762,10.752,9.2,215.04,,,
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,3/20/2019,7:44:00 PM,Cash,91.61,4.761904762,4.5805,9.8,91.61,,,
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,3:27:00 PM,Credit card,662.13,4.761904762,33.1065,4.9,662.13,,,
852-62-7105,Cairo,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,01-12-2019,11:25:00 AM,Credit card,832.5,4.761904762,41.625,4.4,832.5,,,
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2/16/2019,3:42:00 PM,Cash,91.35,4.761904762,4.5675,6.8,91.35,,,
135-13-8269,Cairo,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,1/26/2019,4:04:00 PM,Cash,157.76,4.761904762,7.888,9.1,157.76,,,
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,03-09-2019,12:37:00 PM,Ewallet,121.74,4.761904762,6.087,8.7,121.74,,,
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,2:41:00 PM,Cash,825.8,4.761904762,41.29,5,825.8,,,
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,1/25/2019,2:19:00 PM,Ewallet,159.9,4.761904762,7.995,7.5,159.9,,,
308-39-1707,Alex,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,1/26/2019,6:19:00 PM,Credit card,12.09,4.761904762,0.6045,8.2,12.09,,,
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,1/19/2019,2:08:00 PM,Credit card,641.9,4.761904762,32.095,6.7,641.9,,,
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,03-05-2019,4:38:00 PM,Ewallet,234.93,4.761904762,11.7465,5.4,234.93,,,
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,1/15/2019,10:54:00 AM,Credit card,167.54,4.761904762,8.377,7,167.54,,,
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29:00 AM,Ewallet,299.1,4.761904762,14.955,4.7,299.1,,,
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,7:28:00 PM,Credit card,239.73,4.761904762,11.9865,5,239.73,,,
188-55-0967,Cairo,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,1/15/2019,3:01:00 PM,Credit card,664.7,4.761904762,33.235,5,664.7,,,
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,03-03-2019,8:31:00 PM,Credit card,202.65,4.761904762,10.1325,6,202.65,,,
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16:00 PM,Cash,46.2,4.761904762,2.31,6.3,46.2,,,
364-33-8584,Cairo,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,03-08-2019,3:27:00 PM,Cash,88.15,4.761904762,4.4075,8.5,88.15,,,
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2/27/2019,5:36:00 PM,Ewallet,157.26,4.761904762,7.863,7.5,157.26,,,
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,8:00:00 PM,Ewallet,296.37,4.761904762,14.8185,6.4,296.37,,,
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,3:29:00 PM,Ewallet,708.4,4.761904762,35.42,4.7,708.4,,,
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,3/27/2019,3:08:00 PM,Ewallet,111.34,4.761904762,5.567,6,111.34,,,
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,7:26:00 PM,Credit card,580.16,4.761904762,29.008,4,580.16,,,
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,3:53:00 PM,Ewallet,60.25,4.761904762,3.0125,5.5,60.25,,,
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/2019,6:43:00 PM,Ewallet,174.24,4.761904762,8.712,8.7,174.24,,,
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,3/30/2019,2:58:00 PM,Cash,421.26,4.761904762,21.063,7.4,421.26,,,
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2019,7:55:00 PM,Cash,33.63,4.761904762,1.6815,5.6,33.63,,,
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,1/16/2019,3:10:00 PM,Cash,30.98,4.761904762,1.549,6.3,30.98,,,
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,4:44:00 PM,Cash,247.4,4.761904762,12.37,7.1,247.4,,,
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,1/15/2019,6:22:00 PM,Ewallet,378.3,4.761904762,18.915,7.8,378.3,,,
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,1/22/2019,11:52:00 AM,Cash,334.86,4.761904762,16.743,9.9,334.86,,,
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,02-03-2019,5:24:00 PM,Cash,727.8,4.761904762,36.39,7.3,727.8,,,
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,03-06-2019,3:31:00 PM,Ewallet,335.88,4.761904762,16.794,5.1,335.88,,,
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2/16/2019,6:04:00 PM,Credit card,240.72,4.761904762,12.036,9.4,240.72,,,
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,3/14/2019,2:13:00 PM,Credit card,47.07,4.761904762,2.3535,5.8,47.07,,,
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2/27/2019,10:23:00 AM,Credit card,99.69,4.761904762,4.9845,8,99.69,,,
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11:00 AM,Ewallet,264.45,4.761904762,13.2225,7.9,264.45,,,
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,1/29/2019,3:48:00 PM,Cash,139.65,4.761904762,6.9825,5.9,139.65,,,
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2/26/2019,5:46:00 PM,Credit card,55.45,4.761904762,2.7725,4.9,55.45,,,
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,02-03-2019,11:46:00 AM,Cash,128.91,4.761904762,6.4455,9.3,128.91,,,
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,1/16/2019,12:07:00 PM,Credit card,119.98,4.761904762,5.999,7.9,119.98,,,
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,6:14:00 PM,Credit card,352.5,4.761904762,17.625,5.9,352.5,,,
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,02-12-2019,2:45:00 PM,Credit card,871,4.761904762,43.55,9.9,871,,,
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39:00 AM,Cash,197.6,4.761904762,9.88,7.7,197.6,,,
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,02-04-2019,3:44:00 PM,Ewallet,194.52,4.761904762,9.726,7.6,194.52,,,
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2/20/2019,1:06:00 PM,Ewallet,173.22,4.761904762,8.661,7.7,173.22,,,
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2/23/2019,8:43:00 PM,Ewallet,71.88,4.761904762,3.594,6.4,71.88,,,
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,2:19:00 PM,Ewallet,286.26,4.761904762,14.313,4.4,286.26,,,
679-22-6530,Cairo,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,1/17/2019,10:01:00 AM,Credit card,81.24,4.761904762,4.062,4.1,81.24,,,
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,7:30:00 PM,Ewallet,560.4,4.761904762,28.02,4.4,560.4,,,
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019,4:34:00 PM,Cash,186.8,4.761904762,9.34,5.5,186.8,,,
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,03-02-2019,1:10:00 PM,Ewallet,220.23,4.761904762,11.0115,4,220.23,,,
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2/15/2019,5:10:00 PM,Credit card,269.12,4.761904762,13.456,9.3,269.12,,,
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,03-01-2019,10:22:00 AM,Credit card,454.8,4.761904762,22.74,4.8,454.8,,,
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2/24/2019,7:57:00 PM,Cash,167.54,4.761904762,8.377,4.6,167.54,,,
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2/19/2019,7:29:00 PM,Credit card,448.56,4.761904762,22.428,7.3,448.56,,,
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,6:30:00 PM,Cash,293.88,4.761904762,14.694,6,293.88,,,
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,02-07-2019,2:27:00 PM,Ewallet,589.5,4.761904762,29.475,8.1,589.5,,,
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,01-11-2019,1:57:00 PM,Ewallet,291,4.761904762,14.55,9.4,291,,,
528-87-5606,Cairo,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,02-12-2019,7:43:00 PM,Cash,39.48,4.761904762,1.974,6.5,39.48,,,
320-85-2052,Cairo,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,1/14/2019,10:11:00 AM,Credit card,34.81,4.761904762,1.7405,7,34.81,,,
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,01-09-2019,1:46:00 PM,Ewallet,295.92,4.761904762,14.796,7.1,295.92,,,
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2/27/2019,12:22:00 PM,Ewallet,42.96,4.761904762,2.148,6.6,42.96,,,
510-79-0415,Cairo,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,1/24/2019,7:20:00 PM,Ewallet,138.48,4.761904762,6.924,4.9,138.48,,,
241-96-5076,Cairo,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,01-08-2019,12:58:00 PM,Credit card,98.2,4.761904762,4.91,6.4,98.2,,,
767-97-4650,Cairo,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,01-08-2019,11:59:00 AM,Credit card,129.66,4.761904762,6.483,8,129.66,,,
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,5:59:00 PM,Cash,635.6,4.761904762,31.78,4.3,635.6,,,
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51:00 PM,Cash,145.76,4.761904762,7.288,6.1,145.76,,,
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2/15/2019,10:36:00 AM,Cash,201.3,4.761904762,10.065,7.5,201.3,,,
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,1/25/2019,1:38:00 PM,Cash,631.71,4.761904762,31.5855,6.7,631.71,,,
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,03-12-2019,7:39:00 PM,Ewallet,385.28,4.761904762,19.264,5.2,385.28,,,
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,03-04-2019,12:44:00 PM,Cash,486.3,4.761904762,24.315,8.8,486.3,,,
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,02-10-2019,1:56:00 PM,Cash,513.66,4.761904762,25.683,9.5,513.66,,,
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,1/16/2019,2:42:00 PM,Cash,473.4,4.761904762,23.67,7.6,473.4,,,
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/2019,7:45:00 PM,Cash,436.85,4.761904762,21.8425,6.6,436.85,,,
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,01-01-2019,8:26:00 PM,Ewallet,108.16,4.761904762,5.408,6.9,108.16,,,
826-58-8051,Cairo,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,01-06-2019,7:46:00 PM,Ewallet,248.76,4.761904762,12.438,4.3,248.76,,,
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,7:38:00 PM,Credit card,626.22,4.761904762,31.311,7.8,626.22,,,
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,01-12-2019,4:18:00 PM,Ewallet,975,4.761904762,48.75,8,975,,,
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,02-07-2019,12:23:00 PM,Ewallet,483.28,4.761904762,24.164,9.6,483.28,,,
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,3/27/2019,7:11:00 PM,Credit card,96.96,4.761904762,4.848,4.3,96.96,,,
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2/27/2019,6:57:00 PM,Credit card,197.7,4.761904762,9.885,5,197.7,,,
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,01-06-2019,11:18:00 AM,Cash,724.23,4.761904762,36.2115,9.2,724.23,,,
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,03-02-2019,12:40:00 PM,Cash,795.51,4.761904762,39.7755,6.3,795.51,,,
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,3/29/2019,2:06:00 PM,Cash,502.39,4.761904762,25.1195,8.9,502.39,,,
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,1/31/2019,8:48:00 PM,Ewallet,172,4.761904762,8.6,7.6,172,,,
162-65-8559,Giza,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,1/21/2019,8:13:00 PM,Cash,68.98,4.761904762,3.449,4.8,68.98,,,
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,8:37:00 PM,Ewallet,124.96,4.761904762,6.248,9.1,124.96,,,
445-30-9252,Alex,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,1/17/2019,5:59:00 PM,Ewallet,77.1,4.761904762,3.855,6.1,77.1,,,
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2/28/2019,8:18:00 PM,Cash,483.72,4.761904762,24.186,9.1,483.72,,,
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,3:52:00 PM,Ewallet,302.12,4.761904762,15.106,8.3,302.12,,,
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2/19/2019,3:14:00 PM,Ewallet,698.67,4.761904762,34.9335,7.2,698.67,,,
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,02-04-2019,12:50:00 PM,Ewallet,124.65,4.761904762,6.2325,6,124.65,,,
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36:00 AM,Ewallet,789.6,4.761904762,39.48,8.5,789.6,,,
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,02-06-2019,6:33:00 PM,Credit card,178.4,4.761904762,8.92,6.6,178.4,,,
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,3/28/2019,4:06:00 PM,Ewallet,500.22,4.761904762,25.011,4.5,500.22,,,
482-17-1179,Alex,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,1/19/2019,12:47:00 PM,Credit card,35.82,4.761904762,1.791,8.1,35.82,,,
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2/17/2019,1:34:00 PM,Credit card,136.14,4.761904762,6.807,7.2,136.14,,,
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,1/18/2019,3:04:00 PM,Credit card,104.88,4.761904762,5.244,6.1,104.88,,,
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,02-02-2019,8:42:00 PM,Cash,178.92,4.761904762,8.946,7.1,178.92,,,
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,1/18/2019,3:28:00 PM,Cash,815.67,4.761904762,40.7835,5.1,815.67,,,
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,3/18/2019,1:45:00 PM,Credit card,132.36,4.761904762,6.618,7.9,132.36,,,
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,01-11-2019,8:10:00 PM,Cash,257.39,4.761904762,12.8695,7.4,257.39,,,
434-35-9162,Cairo,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,02-04-2019,6:53:00 PM,Ewallet,93.36,4.761904762,4.668,7.4,93.36,,,
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,02-06-2019,2:24:00 PM,Cash,228,4.761904762,11.4,6.6,228,,,
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,01-08-2019,11:42:00 AM,Credit card,166.71,4.761904762,8.3355,5.9,166.71,,,
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,03-05-2019,5:49:00 PM,Credit card,697.4,4.761904762,34.87,8.9,697.4,,,
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,3/16/2019,3:33:00 PM,Ewallet,389.04,4.761904762,19.452,6.8,389.04,,,
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,03-09-2019,10:54:00 AM,Cash,365.26,4.761904762,18.263,9.3,365.26,,,
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,03-01-2019,4:23:00 PM,Credit card,89.28,4.761904762,4.464,4.4,89.28,,,
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56,3,8.4,176.4,2/28/2019,7:33:00 PM,Ewallet,168,4.761904762,8.4,4.8,168,,,
756-49-0168,Alex,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,02-08-2019,11:39:00 AM,Ewallet,19.7,4.761904762,0.985,9.5,19.7,,,
438-23-1242,Cairo,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,1/24/2019,10:38:00 AM,Ewallet,531.16,4.761904762,26.558,8.9,531.16,,,
238-45-6950,Cairo,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,03-01-2019,8:03:00 PM,Ewallet,53.72,4.761904762,2.686,6.4,53.72,,,
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,03-10-2019,12:39:00 PM,Credit card,819.5,4.761904762,40.975,6,819.5,,,
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,3:59:00 PM,Credit card,568.4,4.761904762,28.42,8.1,568.4,,,
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,2:26:00 PM,Ewallet,587.6,4.761904762,29.38,9,587.6,,,
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,01-12-2019,6:22:00 PM,Ewallet,732.48,4.761904762,36.624,6,732.48,,,
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,3/20/2019,11:32:00 AM,Cash,845.64,4.761904762,42.282,9.8,845.64,,,
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,3/23/2019,12:41:00 PM,Cash,389.27,4.761904762,19.4635,8.5,389.27,,,
451-73-2711,Giza,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,1/14/2019,3:20:00 PM,Ewallet,84.83,4.761904762,4.2415,8.8,84.83,,,
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,02-12-2019,2:33:00 PM,Ewallet,143.26,4.761904762,7.163,8.8,143.26,,,
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2/20/2019,3:29:00 PM,Ewallet,75.38,4.761904762,3.769,9.5,75.38,,,
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,01-02-2019,4:19:00 PM,Credit card,253.36,4.761904762,12.668,5.6,253.36,,,
390-17-5806,Giza,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,02-02-2019,4:33:00 PM,Cash,38.42,4.761904762,1.921,8.6,38.42,,,
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,01-08-2019,7:07:00 PM,Credit card,652.3,4.761904762,32.615,5.2,652.3,,,
664-14-2882,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,1/30/2019,2:43:00 PM,Credit card,52.65,4.761904762,2.6325,5.8,52.65,,,
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,3/26/2019,7:28:00 PM,Credit card,110.61,4.761904762,5.5305,8,110.61,,,
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/2019,8:44:00 PM,Cash,568.61,4.761904762,28.4305,9,568.61,,,
210-30-7976,Cairo,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/14/2019,11:16:00 AM,Ewallet,89.28,4.761904762,4.464,4.1,89.28,,,
